STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/21/15,,,,,,,17,",,U",26,"H,,U",7,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/22/15,,,,,,,21,",,U",29,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/23/15,,,,,,,24,",,U",32,"H,,U",13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/24/15,,,,,,,29,",,U",33,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/25/15,,,,,,,22,",,U",35,"H,,U",6,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/26/15,,,,,,,9,",,U",16,"H,,U",1,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/27/15,,,,,,,11,",,U",14,"H,,U",7,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/28/15,,,,,,,14,",,U",21,"H,,U",11,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/29/15,,,,,,,21,",,U",32,"H,,U",8,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/30/15,,,,,,,32,",,U",36,"H,,U",25,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,1/31/15,,,,,,,15,",,U",29,"H,,U",1,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/1/15,,,,,,,8,",,U",18,"H,,U",-3,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/2/15,,,,,,,-1,",,U",4,"H,,U",-6,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/3/15,,,,,,,6,",,U",16,"H,,U",-5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/4/15,,,,,,,23,",,U",34,"H,,U",10,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/5/15,,,,,,,20,",,U",32,"H,,U",0,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/6/15,,,,,,,5,",,U",19,"H,,U",-5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/7/15,,,,,,,16,",,U",27,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/8/15,,,,,,,7,",,U",11,"H,,U",3,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/9/15,,,,,,,8,",,U",10,"H,,U",6,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/10/15,,,,,,,13,",,U",25,"H,,U",7,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/11/15,,,,,,,11,",,U",17,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/12/15,,,,,,,8,",,U",15,"H,,U",4,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/13/15,,,,,,,6,",,U",16,"H,,U",-5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/14/15,,,,,,,7,",,U",16,"H,,U",-7,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/15/15,,,,,,,9,",,U",15,"H,,U",-2,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/16/15,,,,,,,6,",,U",20,"H,,U",-3,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/17/15,,,,,,,12,",,U",20,"H,,U",-2,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/18/15,,,,,,,21,",,U",33,"H,,U",12,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/19/15,,,,,,,24,",,U",32,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/20/15,,,,,,,10,",,U",17,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/21/15,,,,,,,20,",,U",32,"H,,U",0,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/22/15,,,,,,,28,",,U",33,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/23/15,,,,,,,13,",,U",25,"H,,U",-9,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/24/15,,,,,,,6,",,U",23,"H,,U",-13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/25/15,,,,,,,23,",,U",30,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/26/15,,,,,,,11,",,U",15,"H,,U",6,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/27/15,,,,,,,14,",,U",27,"H,,U",4,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,2/28/15,,,,,,,17,",,U",30,"H,,U",5,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/1/15,,,,,,,25,",,U",34,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/2/15,,,,,,,25,",,U",34,"H,,U",15,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/3/15,,,,,,,20,",,U",30,"H,,U",8,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/4/15,,,,,,,35,",,U",44,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/5/15,,,,,,,21,",,U",32,"H,,U",8,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/6/15,,,,,,,14,",,U",26,"H,,U",-1,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/7/15,,,,,,,26,",,U",34,"H,,U",13,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/8/15,,,,,,,28,",,U",37,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/9/15,,,,,,,30,",,U",42,"H,,U",21,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/10/15,,,,,,,38,",,U",50,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/11/15,,,,,,,42,",,U",58,"H,,U",31,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/12/15,,,,,,,27,",,U",36,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/13/15,,,,,,,23,",,U",35,"H,,U",10,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/14/15,,,,,,,30,",,U",33,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/15/15,,,,,,,25,",,U",32,"H,,U",19,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/16/15,,,,,,,26,",,U",36,"H,,U",14,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/17/15,,,,,,,29,",,U",34,"H,,U",17,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/18/15,,,,,,,17,",,U",28,"H,,U",11,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/19/15,,,,,,,20,",,U",34,"H,,U",8,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/20/15,,,,,,,26,",,U",39,"H,,U",11,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/21/15,,,,,,,31,",,U",36,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/22/15,,,,,,,19,",,U",31,"H,,U",9,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/23/15,,,,,,,17,",,U",28,"H,,U",7,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/24/15,,,,,,,27,",,U",43,"H,,U",11,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/25/15,,,,,,,35,",,U",47,"H,,U",24,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/26/15,,,,,,,39,",,U",51,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/27/15,,,,,,,39,",,U",47,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/28/15,,,,,,,32,",,U",36,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/29/15,,,,,,,31,",,U",42,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/30/15,,,,,,,34,",,U",38,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,3/31/15,,,,,,,37,",,U",49,"H,,U",28,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/1/15,,,,,,,31,",,U",40,"H,,U",22,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/2/15,,,,,,,34,",,U",43,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/3/15,,,,,,,50,",,U",66,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/4/15,,,,,,,34,",,U",48,"H,,U",23,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/5/15,,,,,,,30,",,U",41,"H,,U",20,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/6/15,,,,,,,31,",,U",40,"H,,U",23,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/7/15,,,,,,,35,",,U",47,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/8/15,,,,,,,32,",,U",42,"H,,U",26,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/9/15,,,,,,,31,",,U",36,"H,,U",27,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/10/15,,,,,,,38,",,U",45,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/11/15,,,,,,,42,",,U",51,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/12/15,,,,,,,47,",,U",59,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/13/15,,,,,,,54,",,U",66,"H,,U",45,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/14/15,,,,,,,51,",,U",63,"H,,U",45,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/15/15,,,,,,,49,",,U",59,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/16/15,,,,,,,43,",,U",55,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/17/15,,,,,,,48,",,U",59,"H,,U",41,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/18/15,,,,,,,44,",,U",55,"H,,U",36,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/19/15,,,,,,,42,",,U",54,"H,,U",33,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/20/15,,,,,,,41,",,U",51,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/21/15,,,,,,,44,",,U",47,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/22/15,,,,,,,49,",,U",60,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/23/15,,,,,,,44,",,U",50,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/24/15,,,,,,,38,",,U",49,"H,,U",32,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/25/15,,,,,,,39,",,U",48,"H,,U",30,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/26/15,,,,,,,44,",,U",51,"H,,U",37,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/27/15,,,,,,,41,",,U",49,"H,,U",36,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/28/15,,,,,,,44,",,U",51,"H,,U",35,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/29/15,,,,,,,46,",,U",53,"H,,U",41,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,4/30/15,,,,,,,45,",,U",51,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/1/15,,,,,,,41,",,U",51,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/2/15,,,,,,,44,",,U",55,"H,,U",34,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/3/15,,,,,,,49,",,U",61,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/4/15,,,,,,,59,",,U",73,"H,,U",44,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/5/15,,,,,,,60,",,U",69,"H,,U",51,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/6/15,,,,,,,58,",,U",69,"H,,U",50,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/7/15,,,,,,,65,",,U",82,"H,,U",52,"H,I,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/8/15,,,,,,,45,",,U",50,"H,I,U",41,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/9/15,,,,,,,48,",,U",53,"H,,U",40,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/10/15,,,,,,,64,",,U",77,"H,,U",52,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/11/15,,,,,,,51,",,U",61,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/12/15,,,,,,,56,",,U",67,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/13/15,,,,,,,54,",,U",61,"H,,U",48,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/14/15,,,,,,,54,",,U",65,"H,,U",44,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/15/15,,,,,,,59,",,U",72,"H,,U",47,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/16/15,,,,,,,56,",,U",67,"H,,U",50,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/17/15,,,,,,,51,",,U",57,"H,,U",45,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/18/15,,,,,,,51,",,U",64,"H,,U",44,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/19/15,,,,,,,49,",,U",53,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/20/15,,,,,,,54,",,U",66,"H,,U",41,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/21/15,,,,,,,53,",,U",66,"H,,U",41,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/22/15,,,,,,,47,",,U",57,"H,,U",39,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/23/15,,,,,,,47,",,U",58,"H,,U",37,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/24/15,,,,,,,62,",,U",75,"H,,U",48,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/25/15,,,,,,,68,",,U",81,"H,,U",57,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/26/15,,,,,,,64,",,U",74,"H,,U",55,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/27/15,,,,,,,65,",,U",75,"H,,U",60,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/28/15,,,,,,,65,",,U",74,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/29/15,,,,,,,63,",,U",71,"H,,U",53,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/30/15,,,,,,,64,",,U",73,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,5/31/15,,,,,,,53,",,U",62,"H,,U",47,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/1/15,,,,,,,45,",,U",46,"H,,U",44,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/2/15,,,,,,,43,",,U",45,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/3/15,,,,,,,48,",,U",54,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/4/15,,,,,,,51,",,U",63,"H,,U",43,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/5/15,,,,,,,48,",,U",55,"H,,U",42,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/6/15,,,,,,,57,",,U",69,"H,,U",47,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/7/15,,,,,,,58,",,U",68,"H,,U",46,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/8/15,,,,,,,54,",,U",57,"H,,U",51,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/9/15,,,,,,,58,",,U",59,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/10/15,,,,,,,65,",,U",75,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/11/15,,,,,,,67,",,U",77,"H,,U",59,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/12/15,,,,,,,67,",,U",81,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/13/15,,,,,,,69,",,U",82,"H,,U",57,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/14/15,,,,,,,65,",,U",75,"H,,U",57,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/15/15,,,,,,,59,",,U",67,"H,,U",52,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/16/15,,,,,,,56,",,U",58,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/17/15,,,,,,,64,",,U",74,"H,,U",52,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/18/15,,,,,,,63,",,U",72,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/19/15,,,,,,,61,",,U",72,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/20/15,,,,,,,62,",,U",70,"H,,U",51,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/21/15,,,,,,,54,",,U",59,"H,,U",53,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/22/15,,,,,,,62,",,U",73,"H,,U",53,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/23/15,,,,,,,57,",,U",60,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/24/15,,,,,,,67,",,U",80,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/25/15,,,,,,,65,",,U",77,"H,,U",53,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/26/15,,,,,,,62,",,U",71,"H,,U",54,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/27/15,,,,,,,61,",,U",69,"H,,U",53,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/28/15,,,,,,,52,",,U",56,"H,,U",49,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/29/15,,,,,,,58,",,U",68,"H,,U",51,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,6/30/15,,,,,,,66,",,U",76,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/1/15,,,,,,,61,",,U",68,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/2/15,,,,,,,66,",,U",75,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/3/15,,,,,,,67,",,U",78,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/4/15,,,,,,,66,",,U",77,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/5/15,,,,,,,69,",,U",82,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/6/15,,,,,,,72,",,U",82,"H,,U",62,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/7/15,,,,,,,69,",,U",78,"H,,U",63,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/8/15,,,,,,,70,",,U",84,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/9/15,,,,,,,63,",,U",72,"H,,U",56,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/10/15,,,,,,,70,",,U",81,"H,,U",58,"H,,U",,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",44.3769,-68.2608,129.2,7/11/15,,,,,,,73,",,U",85,"H,,U",63,"H,,U",,
