,Day Type,Day Part,Avg Trip Time (min),Month,Year,Month.1,Day,Time,Check_Flag,Average of temp,Average of feels_like,Average of temp_min,Average of temp_max,Average of pressure,Average of humidity,Sum of rain_1h,Average of wind_speed,Average of wind_gust
897,4: Thursday (Th-Th),13: 12pm (12noon-1pm),39.93333333,August,19.0,8.0,4.0,12.0,198412,66.16833333333334,66.71166666666666,62.73,69.05166666666666,1011.3333333333334,89.83333333333333,2.27,6.293333333333333,1.002
898,4: Thursday (Th-Th),14: 1pm (1pm-2pm),38.73333333,August,19.0,8.0,4.0,13.0,198413,66.46285714285715,66.94428571428571,62.837142857142844,69.07000000000001,1010.7142857142857,88.0,3.5199999999999996,5.074285714285714,2.3333333333333335
899,4: Thursday (Th-Th),15: 2pm (2pm-3pm),65.4,August,19.0,8.0,4.0,14.0,198414,67.30285714285715,67.76857142857143,63.79142857142857,71.11857142857143,1010.8571428571429,85.85714285714286,4.42,6.0857142857142845,1.4
900,4: Thursday (Th-Th),16: 3pm (3pm-4pm),20.08333333,August,19.0,8.0,4.0,15.0,198415,69.19333333333334,69.63833333333334,64.79666666666667,72.775,1011.5,81.33333333333333,1.93,4.826666666666667,1.335
901,4: Thursday (Th-Th),17: 4pm (4pm-5pm),9.8,August,19.0,8.0,4.0,16.0,198416,69.05571428571429,69.49142857142859,65.22428571428573,72.65285714285716,1010.4285714285714,81.42857142857143,4.9799999999999995,7.910000000000001,1.798
902,4: Thursday (Th-Th),18: 5pm (5pm-6pm),24.83333333,August,19.0,8.0,4.0,17.0,198417,72.49,72.81800000000001,67.798,76.568,1011.6,74.0,0.76,8.396,2.398
903,4: Thursday (Th-Th),19: 6pm (6pm-7pm),17.18333333,August,19.0,8.0,4.0,18.0,198418,72.77000000000001,73.28599999999999,67.98600000000002,76.922,1010.8,71.4,1.27,3.998,1.4
904,4: Thursday (Th-Th),20: 7pm (7pm-8pm),16.05,August,19.0,8.0,4.0,19.0,198419,72.828,73.108,67.824,77.29599999999999,1010.8,71.2,1.81,5.601999999999999,1.002
905,4: Thursday (Th-Th),06: 5am (5am-6am),32.31666667,August,19.0,8.0,4.0,5.0,19845,63.62833333333333,63.968333333333334,60.518333333333324,67.09833333333334,1011.8333333333334,91.0,0.75,6.920000000000001,0.0
906,4: Thursday (Th-Th),21: 8pm (8pm-9pm),11.11666667,August,19.0,8.0,4.0,20.0,198420,70.55166666666668,70.97833333333334,65.35166666666666,75.81833333333334,1009.5,76.0,3.2,7.336666666666666,2.1666666666666665
907,4: Thursday (Th-Th),07: 6am (6am-7am),8.016666667,August,19.0,8.0,4.0,6.0,19846,63.215,63.56,60.285,66.86166666666666,1011.5,92.0,7.62,5.375,1.002
908,4: Thursday (Th-Th),09: 8am (8am-9am),11.91666667,August,19.0,8.0,4.0,8.0,19848,63.42999999999999,63.803999999999995,60.034000000000006,66.81200000000001,1011.0,92.2,0.76,7.938,0.0
909,4: Thursday (Th-Th),22: 9pm (9pm-10pm),36.08333333,August,19.0,8.0,4.0,21.0,198421,72.08599999999998,72.36999999999999,66.90799999999999,76.872,1010.6,72.6,0.46,8.803999999999998,2.202
910,6: Saturday (Sa-Sa),00: All Day (12am-12am),39.25,August,19.0,8.0,6.0,-1.0,1986-1,63.60082645,63.24561983,60.21099174,67.57628099,1015.504132,76.26446281,2.97,6.829256198,4.291910112
911,6: Saturday (Sa-Sa),05: 4am (4am-5am),73.01666667,August,19.0,8.0,6.0,4.0,19864,60.831999999999994,60.465999999999994,57.688,64.38199999999999,1014.8,81.8,0.0,4.542,1.0
912,6: Saturday (Sa-Sa),10: 9am (9am-10am),20.03333333,August,19.0,8.0,6.0,9.0,19869,56.746,56.286,53.04600000000001,61.21600000000001,1015.6,88.6,0.0,3.518,1.0
913,6: Saturday (Sa-Sa),11: 10am (10am-11am),70.1,August,19.0,8.0,6.0,10.0,198610,57.275,56.90166666666667,53.326666666666675,61.376666666666665,1016.5,89.33333333333333,0.0,5.333333333333333,2.6
914,6: Saturday (Sa-Sa),12: 11am (11am-12noon),54.98333333,August,19.0,8.0,6.0,11.0,198611,59.114,58.798,55.717999999999996,62.822,1015.8,86.6,0.0,5.64,4.666666666666667
915,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),59.85,August,19.0,8.0,6.0,12.0,198612,62.438,62.10600000000001,59.472,65.538,1016.4,79.2,0.0,6.224,3.7525
916,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),23.73333333,August,19.0,8.0,6.0,13.0,198613,64.77799999999999,64.47999999999999,61.980000000000004,68.152,1016.2,75.0,0.0,8.048,4.7475
917,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),10.56666667,August,19.0,8.0,6.0,14.0,198614,67.23999999999998,66.998,64.58399999999999,70.536,1016.4,71.0,0.0,6.8,5.2
918,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),16.05,August,19.0,8.0,6.0,15.0,198615,68.842,68.64,64.58,72.50000000000001,1016.0,68.4,0.0,5.992,3.6019999999999994
919,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),11.25,August,19.0,8.0,6.0,16.0,198616,69.944,69.702,65.304,73.58800000000001,1015.8,65.2,0.28,8.194,5.596
920,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),14.71666667,August,19.0,8.0,6.0,17.0,198617,69.828,69.51,65.704,74.27799999999999,1016.0,63.8,0.47,9.802,6.2
921,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),21.63333333,August,19.0,8.0,6.0,18.0,198618,69.50399999999999,69.234,64.83599999999998,74.318,1015.8,65.4,0.45,9.632000000000001,7.2475000000000005
922,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),11.95,August,19.0,8.0,6.0,19.0,198619,68.876,68.46400000000001,66.352,73.29400000000001,1015.6,63.8,0.0,9.989999999999998,8.2475
923,6: Saturday (Sa-Sa),06: 5am (5am-6am),64.6,August,19.0,8.0,6.0,5.0,19865,60.08800000000001,59.739999999999995,56.614,63.998000000000005,1015.2,84.0,0.0,6.174,0.0
924,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),24.85,August,19.0,8.0,6.0,20.0,198620,67.846,67.406,64.34200000000001,73.06199999999998,1015.6,65.4,0.0,8.858,7.2475000000000005
925,6: Saturday (Sa-Sa),07: 6am (6am-7am),15.8,August,19.0,8.0,6.0,6.0,19866,59.322,58.946000000000005,55.432,63.620000000000005,1015.2,85.0,0.25,7.1259999999999994,1.67
926,7: Sunday (Su-Su),00: All Day (12am-12am),21.73333333,August,19.0,8.0,7.0,-1.0,1987-1,62.85132653,62.50091837,59.3827551,66.83663265,1016.234694,77.67346939,15.44,5.969081633,5.368888889
927,7: Sunday (Su-Su),05: 4am (4am-5am),23.25,August,19.0,8.0,7.0,4.0,19874,58.114999999999995,57.75,55.6125,61.8575,1016.25,87.75,0.0,5.65,9.005
928,7: Sunday (Su-Su),10: 9am (9am-10am),29.16666667,August,19.0,8.0,7.0,9.0,19879,56.91799999999999,56.934000000000005,54.104,60.09000000000001,1016.0,93.0,5.68,4.364,8.5
929,7: Sunday (Su-Su),11: 10am (10am-11am),14.71666667,August,19.0,8.0,7.0,10.0,198710,56.528000000000006,56.288,53.536000000000016,60.694,1016.4,93.2,7.4,4.362,8.5
930,7: Sunday (Su-Su),12: 11am (11am-12noon),20.85,August,19.0,8.0,7.0,11.0,198711,57.7575,57.46249999999999,54.67250000000001,61.2975,1016.75,90.0,2.11,6.4375,18.01
931,7: Sunday (Su-Su),13: 12pm (12noon-1pm),33.98333333,August,19.0,8.0,7.0,12.0,198712,60.7025,60.459999999999994,57.73,63.5025,1017.5,84.75,0.25,5.1175,7.995
932,7: Sunday (Su-Su),14: 1pm (1pm-2pm),9.166666667,August,19.0,8.0,7.0,13.0,198713,63.2475,62.9425,60.635000000000005,66.6575,1017.5,78.0,0.0,5.000000000000001,4.25
933,7: Sunday (Su-Su),15: 2pm (2pm-3pm),13.88333333,August,19.0,8.0,7.0,14.0,198714,66.0875,65.82749999999999,63.1275,69.7775,1017.5,73.0,0.0,8.4975,5.0
934,7: Sunday (Su-Su),16: 3pm (3pm-4pm),27.05,August,19.0,8.0,7.0,15.0,198715,67.91250000000001,67.56,64.28,72.135,1017.5,67.0,0.0,6.245,3.5
935,7: Sunday (Su-Su),17: 4pm (4pm-5pm),29.96666667,August,19.0,8.0,7.0,16.0,198716,68.0975,67.555,64.9225,71.9325,1016.5,62.75,0.0,6.5875,5.33
936,7: Sunday (Su-Su),18: 5pm (5pm-6pm),20.73333333,August,19.0,8.0,7.0,17.0,198717,68.815,68.23750000000001,65.47749999999999,73.14,1016.5,60.5,0.0,8.205,6.003333333333334
937,7: Sunday (Su-Su),19: 6pm (6pm-7pm),12.16666667,August,19.0,8.0,7.0,18.0,198718,68.72999999999999,68.0375,65.1225,74.9075,1016.25,58.25,0.0,8.59,9.409999999999998
938,7: Sunday (Su-Su),06: 5am (5am-6am),11.83333333,August,19.0,8.0,7.0,5.0,19875,57.5775,57.252500000000005,54.777499999999996,61.3025,1016.0,89.75,0.0,4.8675,8.5
939,5: Friday (F-F),00: All Day (12am-12am),20.26666667,August,19.0,8.0,5.0,-1.0,1985-1,66.36553719,66.31644628,62.24264463,70.40264463,1012.68595,76.65289256,1.01,5.69107438,2.45673913
940,5: Friday (F-F),05: 4am (4am-5am),25.56666667,August,19.0,8.0,5.0,4.0,19854,62.212,62.21199999999999,58.17,66.75399999999999,1012.0,86.8,0.0,5.601999999999999,1.4
941,5: Friday (F-F),10: 9am (9am-10am),41.3,August,19.0,8.0,5.0,9.0,19859,58.28,58.20833333333334,54.05166666666667,63.41499999999999,1011.0,93.66666666666667,0.5,1.9333333333333333,0.0
942,5: Friday (F-F),11: 10am (10am-11am),14.11666667,August,19.0,8.0,5.0,10.0,198510,57.884,57.74400000000001,54.136,62.767999999999994,1012.8,93.0,0.0,2.3920000000000003,0.0
943,5: Friday (F-F),12: 11am (11am-12noon),19.35,August,19.0,8.0,5.0,11.0,198511,60.35600000000001,60.330000000000005,56.894000000000005,64.63399999999999,1013.4,90.2,0.0,2.822,0.0
944,5: Friday (F-F),13: 12pm (12noon-1pm),16.13333333,August,19.0,8.0,5.0,12.0,198512,63.314,63.398,59.75,67.178,1013.8,86.2,0.0,3.646,1.67
945,5: Friday (F-F),14: 1pm (1pm-2pm),23.36666667,August,19.0,8.0,5.0,13.0,198513,65.80799999999999,65.97200000000001,62.388,69.808,1013.8,82.6,0.0,6.390000000000001,1.0
946,5: Friday (F-F),15: 2pm (2pm-3pm),19.01666667,August,19.0,8.0,5.0,14.0,198514,68.994,69.094,65.616,72.36800000000001,1013.8,74.6,0.0,7.392,1.198
947,5: Friday (F-F),16: 3pm (3pm-4pm),17.4,August,19.0,8.0,5.0,15.0,198515,70.836,70.84,67.03599999999999,73.8,1013.8,68.6,0.0,6.626,5.495
948,5: Friday (F-F),17: 4pm (4pm-5pm),23.21666667,August,19.0,8.0,5.0,16.0,198516,72.846,72.87,68.30800000000002,76.262,1013.4,62.4,0.51,8.2,4.202
949,5: Friday (F-F),18: 5pm (5pm-6pm),20.95,August,19.0,8.0,5.0,17.0,198517,73.70000000000002,73.57600000000001,69.456,77.768,1013.2,57.2,0.0,9.001999999999999,4.0
950,5: Friday (F-F),19: 6pm (6pm-7pm),15.08333333,August,19.0,8.0,5.0,18.0,198518,75.26400000000001,74.998,69.88,79.486,1013.0,53.6,0.0,7.403999999999999,2.398
951,5: Friday (F-F),20: 7pm (7pm-8pm),18.11666667,August,19.0,8.0,5.0,19.0,198519,75.362,75.03,70.452,80.29599999999999,1012.8,52.2,0.0,8.996,4.6
952,5: Friday (F-F),06: 5am (5am-6am),24.63333333,August,19.0,8.0,5.0,5.0,19855,61.715999999999994,61.772000000000006,57.532,65.814,1012.0,89.0,0.0,6.6240000000000006,1.2525
953,5: Friday (F-F),07: 6am (6am-7am),1.5,August,19.0,8.0,5.0,6.0,19856,61.20399999999999,61.188,56.94199999999999,65.66,1012.2,88.6,0.0,4.804,1.002
954,5: Friday (F-F),04: 3am (3am-4am),4.166666667,August,19.0,8.0,5.0,3.0,19853,62.894000000000005,62.989999999999995,59.096000000000004,66.7,1012.0,87.4,0.0,4.676,1.2525
955,5: Friday (F-F),08: 7am (7am-8am),23.1,August,19.0,8.0,5.0,7.0,19857,60.342,60.278,56.198,64.304,1012.2,89.4,0.0,1.6480000000000001,2.0
956,0: All Days (M-Su),00: All Day (12am-12am),23.96666667,August,20.0,8.0,0.0,-1.0,2080-1,66.18232712765962,66.11309840425538,62.20856382978737,70.1114760638297,1013.0917553191489,75.99335106382979,133.68000000000004,6.6379654255319025,0.0
957,0: All Days (M-Su),05: 4am (4am-5am),34.05,August,20.0,8.0,0.0,4.0,20804,61.99838709677419,61.92483870967741,58.73225806451612,65.78096774193546,1013.3225806451613,85.64516129032258,1.28,5.706774193548387,0.0
958,0: All Days (M-Su),10: 9am (9am-10am),18.93333333,August,20.0,8.0,0.0,9.0,20809,59.45354838709677,59.26193548387097,55.942903225806454,63.3232258064516,1013.2258064516129,89.35483870967742,1.02,5.2296774193548385,0.0
959,0: All Days (M-Su),11: 10am (10am-11am),29.73333333,August,20.0,8.0,0.0,10.0,208010,59.31387096774194,59.08741935483871,55.73612903225806,63.08612903225807,1013.5806451612904,89.06451612903226,0.5,5.362903225806453,0.0
960,0: All Days (M-Su),12: 11am (11am-12noon),22.2,August,20.0,8.0,0.0,11.0,208011,61.17387096774193,61.03419354838709,57.91903225806451,64.6625806451613,1013.741935483871,86.03225806451613,0.8300000000000001,6.077419354838711,0.0
961,0: All Days (M-Su),13: 12pm (12noon-1pm),18.55,August,20.0,8.0,0.0,12.0,208012,63.6790625,63.625625,60.501250000000006,66.86562500000001,1013.78125,82.53125,2.44,5.8884375,0.0
962,0: All Days (M-Su),14: 1pm (1pm-2pm),29.05,August,20.0,8.0,0.0,13.0,208013,66.00129032258067,65.93064516129031,62.651612903225804,68.9164516129032,1014.0967741935484,77.2258064516129,1.27,7.06193548387097,0.0
963,0: All Days (M-Su),15: 2pm (2pm-3pm),25.38333333,August,20.0,8.0,0.0,14.0,208014,68.83935483870967,68.71870967741935,64.43645161290323,73.21161290322581,1014.0645161290323,70.3225806451613,0.51,7.839032258064515,0.0
964,0: All Days (M-Su),16: 3pm (3pm-4pm),22.2,August,20.0,8.0,0.0,15.0,208015,70.94870967741934,70.87032258064518,66.10032258064516,75.4951612903226,1013.8064516129032,66.09677419354838,1.74,7.75032258064516,0.0
965,0: All Days (M-Su),17: 4pm (4pm-5pm),16.95,August,20.0,8.0,0.0,16.0,208016,72.35096774193549,72.19999999999999,67.64290322580645,77.13580645161291,1013.4193548387096,62.935483870967744,5.07,7.96,0.0
966,0: All Days (M-Su),18: 5pm (5pm-6pm),14.55,August,20.0,8.0,0.0,17.0,208017,72.96125,73.11,68.31125,77.29062499999999,1012.9375,61.34375,12.18,7.5943749999999985,0.0
967,0: All Days (M-Su),19: 6pm (6pm-7pm),24.75,August,20.0,8.0,0.0,18.0,208018,73.5634375,73.65312499999999,68.63093749999999,78.2484375,1012.625,59.9375,22.86,8.238125000000002,0.0
968,0: All Days (M-Su),20: 7pm (7pm-8pm),16.01666667,August,20.0,8.0,0.0,19.0,208019,73.91968750000001,74.0434375,68.64968749999998,78.39625,1012.0625,59.1875,34.04,8.872499999999999,0.0
969,0: All Days (M-Su),06: 5am (5am-6am),26.25,August,20.0,8.0,0.0,5.0,20805,61.51031249999998,61.43656249999999,58.200624999999995,65.2575,1013.34375,86.71875,3.04,4.65375,0.0
970,0: All Days (M-Su),21: 8pm (8pm-9pm),13.35,August,20.0,8.0,0.0,20.0,208020,73.51,73.53774193548388,68.26741935483871,77.87032258064515,1012.3548387096774,59.96774193548387,10.16,8.702580645161289,0.0
971,0: All Days (M-Su),07: 6am (6am-7am),26.06666667,August,20.0,8.0,0.0,6.0,20806,60.75193548387096,60.70451612903226,57.30774193548387,64.45516129032256,1013.1935483870968,88.0,0.36,5.249354838709678,0.0
972,0: All Days (M-Su),09: 8am (8am-9am),119.9166667,August,20.0,8.0,0.0,8.0,20808,59.8483870967742,59.66258064516128,56.351290322580624,63.655483870967736,1013.0967741935484,88.87096774193549,0.94,5.518387096774194,0.0
973,0: All Days (M-Su),22: 9pm (9pm-10pm),14.23333333,August,20.0,8.0,0.0,21.0,208021,72.103125,72.13218750000001,67.201875,76.49218749999999,1011.9375,63.21875,14.72,8.538124999999999,0.0
974,0: All Days (M-Su),24: 11pm (11pm-12am),2.266666667,August,20.0,8.0,0.0,23.0,208023,68.50218749999999,68.35187499999999,64.18406250000001,72.01625,1012.25,70.28125,0.75,7.958437499999998,0.0
975,0: All Days (M-Su),08: 7am (7am-8am),42.16666667,August,20.0,8.0,0.0,7.0,20807,60.41516129032257,60.34451612903225,56.84774193548386,64.2958064516129,1013.2258064516129,88.19354838709677,0.74,5.14,0.0
976,1: Monday (M-M),00: All Day (12am-12am),18.65,August,20.0,8.0,1.0,-1.0,2081-1,66.2653719,66.30099174,62.29396694,69.94132231,1014.330579,78.52892562,8.58,7.21553719,0.0
977,1: Monday (M-M),05: 4am (4am-5am),2.266666667,August,20.0,8.0,1.0,4.0,20814,62.237999999999985,62.13000000000001,59.556,65.1,1014.6,84.4,1.03,7.386,0.0
978,1: Monday (M-M),11: 10am (10am-11am),11.71666667,August,20.0,8.0,1.0,10.0,208110,60.251999999999995,59.712,57.44000000000001,63.00600000000001,1014.4,91.4,0.25,7.2,0.0
979,1: Monday (M-M),12: 11am (11am-12noon),14.68333333,August,20.0,8.0,1.0,11.0,208111,61.07000000000001,61.128,58.112,64.55,1014.6,90.4,0.0,6.795999999999999,0.0
980,1: Monday (M-M),13: 12pm (12noon-1pm),9.1,August,20.0,8.0,1.0,12.0,208112,62.88399999999999,63.0,60.153999999999996,66.628,1014.8,87.8,0.0,6.996,0.0
981,1: Monday (M-M),14: 1pm (1pm-2pm),22.63333333,August,20.0,8.0,1.0,13.0,208113,64.668,64.78200000000001,61.144000000000005,68.444,1015.0,84.0,0.0,6.4,0.0
982,1: Monday (M-M),15: 2pm (2pm-3pm),17.21666667,August,20.0,8.0,1.0,14.0,208114,67.77799999999999,67.99600000000001,62.80799999999999,72.67,1014.8,79.6,0.0,6.803999999999999,0.0
983,1: Monday (M-M),16: 3pm (3pm-4pm),8.633333333,August,20.0,8.0,1.0,15.0,208115,70.39,70.524,65.52799999999999,74.86600000000001,1014.8,72.2,0.25,8.366,0.0
984,1: Monday (M-M),17: 4pm (4pm-5pm),20.26666667,August,20.0,8.0,1.0,16.0,208116,71.598,71.41600000000001,66.432,77.482,1014.2,69.0,0.0,9.366,0.0
985,1: Monday (M-M),18: 5pm (5pm-6pm),20.66666667,August,20.0,8.0,1.0,17.0,208117,74.054,74.578,69.56599999999999,79.138,1014.0,64.6,0.0,7.202,0.0
986,1: Monday (M-M),19: 6pm (6pm-7pm),41.96666667,August,20.0,8.0,1.0,18.0,208118,74.438,74.862,67.516,80.33400000000002,1013.8,61.6,0.0,6.794,0.0
987,1: Monday (M-M),20: 7pm (7pm-8pm),20.7,August,20.0,8.0,1.0,19.0,208119,75.46600000000001,76.428,68.29799999999999,80.26200000000001,1013.4,59.6,0.0,8.402,0.0
988,1: Monday (M-M),06: 5am (5am-6am),5.25,August,20.0,8.0,1.0,5.0,20815,62.475,62.51499999999999,60.038333333333334,64.85000000000001,1014.5,87.16666666666667,3.04,8.139999999999999,0.0
989,1: Monday (M-M),07: 6am (6am-7am),23.43333333,August,20.0,8.0,1.0,6.0,20816,61.402,61.386,58.77,63.81600000000001,1014.2,88.2,0.25,6.5600000000000005,0.0
990,1: Monday (M-M),24: 11pm (11pm-12am),2.266666667,August,20.0,8.0,1.0,23.0,208123,68.422,68.296,63.572,71.84,1013.8,71.8,0.0,7.0840000000000005,0.0
991,2: Tuesday (Tu-Tu),00: All Day (12am-12am),25.03333333,August,20.0,8.0,2.0,-1.0,2082-1,66.84737374,67.21080808,62.68676768,71.02121212,1011.656566,83.95959596,21.29,5.046060606,0.0
992,2: Tuesday (Tu-Tu),05: 4am (4am-5am),49.76666667,August,20.0,8.0,2.0,4.0,20824,63.66,63.769999999999996,60.81999999999999,67.3975,1013.5,86.0,0.0,3.9275,0.0
993,2: Tuesday (Tu-Tu),10: 9am (9am-10am),30.05,August,20.0,8.0,2.0,9.0,20829,61.3275,61.537499999999994,58.605,65.35,1012.25,93.25,0.0,2.2800000000000002,0.0
994,2: Tuesday (Tu-Tu),11: 10am (10am-11am),43.96666667,August,20.0,8.0,2.0,10.0,208210,61.87,62.162499999999994,58.425000000000004,65.72,1012.25,93.75,0.0,2.68,0.0
995,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),28.46666667,August,20.0,8.0,2.0,11.0,208211,63.435,63.7625,60.769999999999996,66.695,1012.5,91.25,0.33,4.9275,0.0
996,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),15.01666667,August,20.0,8.0,2.0,12.0,208212,64.04400000000001,64.434,61.751999999999995,67.15799999999999,1011.8,91.2,2.44,2.2920000000000003,0.0
997,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),25.18333333,August,20.0,8.0,2.0,13.0,208213,66.3025,66.765,62.4075,69.165,1012.25,88.0,1.27,4.49,0.0
998,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),16.95,August,20.0,8.0,2.0,14.0,208214,67.6175,68.095,62.935,72.9725,1012.25,85.5,0.51,7.2524999999999995,0.0
999,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),21.4,August,20.0,8.0,2.0,15.0,208215,69.71,70.29499999999999,63.2925,75.295,1011.75,83.25,1.27,5.7524999999999995,0.0
1000,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),27.85,August,20.0,8.0,2.0,16.0,208216,71.5225,72.1575,64.205,77.95500000000001,1011.25,80.5,2.79,5.005,0.0
1001,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),32.93333333,August,20.0,8.0,2.0,17.0,208217,73.4775,74.5825,67.93,78.265,1011.0,75.0,0.5,6.7524999999999995,0.0
1002,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),6.15,August,20.0,8.0,2.0,19.0,208219,73.9925,74.475,67.9075,80.62,1010.0,72.0,0.0,8.4375,0.0
1003,2: Tuesday (Tu-Tu),06: 5am (5am-6am),31.2,August,20.0,8.0,2.0,5.0,20825,62.9925,63.1325,60.095,66.54750000000001,1013.0,88.0,0.0,1.4,0.0
1004,2: Tuesday (Tu-Tu),21: 8pm (8pm-9pm),21.51666667,August,20.0,8.0,2.0,20.0,208220,73.305,73.6225,68.3125,77.54,1009.75,74.0,0.0,6.262499999999999,0.0
1005,3: Wednesday (W-W),00: All Day (12am-12am),27.03333333,August,20.0,8.0,3.0,-1.0,2083-1,67.40947917,67.57947917,63.70302083,71.2871875,1010.739583,76.70833333,9.77,9.952291667,0.0
1006,3: Wednesday (W-W),05: 4am (4am-5am),6.766666667,August,20.0,8.0,3.0,4.0,20834,64.565,64.9175,62.010000000000005,67.985,1009.75,89.25,0.25,10.9375,0.0
1007,3: Wednesday (W-W),10: 9am (9am-10am),14.06666667,August,20.0,8.0,3.0,9.0,20839,61.56,61.587500000000006,58.58,64.995,1010.0,88.75,0.0,11.9675,0.0
1008,3: Wednesday (W-W),11: 10am (10am-11am),22.4,August,20.0,8.0,3.0,10.0,208310,61.30250000000001,61.295,57.8925,64.6,1011.25,88.5,0.0,9.4225,0.0
1009,3: Wednesday (W-W),12: 11am (11am-12noon),21.0,August,20.0,8.0,3.0,11.0,208311,62.6275,62.61750000000001,60.052499999999995,65.44749999999999,1011.5,85.75,0.25,9.7475,0.0
1010,3: Wednesday (W-W),13: 12pm (12noon-1pm),3.3,August,20.0,8.0,3.0,12.0,208312,64.9375,64.905,62.230000000000004,67.085,1011.5,80.25,0.0,10.25,0.0
1011,3: Wednesday (W-W),14: 1pm (1pm-2pm),20.55,August,20.0,8.0,3.0,13.0,208313,66.725,66.5675,63.084999999999994,69.3875,1012.0,73.75,0.0,9.752500000000001,0.0
1012,3: Wednesday (W-W),15: 2pm (2pm-3pm),24.81666667,August,20.0,8.0,3.0,14.0,208314,68.8425,68.69500000000001,65.0125,73.3075,1012.0,69.5,0.0,9.2475,0.0
1013,3: Wednesday (W-W),16: 3pm (3pm-4pm),73.63333333,August,20.0,8.0,3.0,15.0,208315,71.155,71.035,67.6625,75.8075,1011.75,65.25,0.0,9.2525,0.0
1014,3: Wednesday (W-W),17: 4pm (4pm-5pm),46.66666667,August,20.0,8.0,3.0,16.0,208316,72.6525,72.255,67.83500000000001,77.8475,1011.75,61.25,0.0,9.0025,0.0
1015,3: Wednesday (W-W),18: 5pm (5pm-6pm),15.78333333,August,20.0,8.0,3.0,17.0,208317,74.125,74.7875,68.46,78.29500000000002,1011.5,59.5,0.0,8.4925,0.0
1016,3: Wednesday (W-W),20: 7pm (7pm-8pm),23.51666667,August,20.0,8.0,3.0,19.0,208319,75.0075,75.57,70.2875,79.21249999999999,1011.0,55.0,0.0,10.004999999999999,0.0
1017,3: Wednesday (W-W),06: 5am (5am-6am),26.9,August,20.0,8.0,3.0,5.0,20835,63.837500000000006,64.11749999999999,61.35249999999999,67.4425,1009.5,89.25,0.0,9.35,0.0
1018,3: Wednesday (W-W),21: 8pm (8pm-9pm),14.81666667,August,20.0,8.0,3.0,20.0,208320,74.3875,74.9975,70.03,78.95750000000001,1011.0,57.5,0.0,12.245,0.0
1019,3: Wednesday (W-W),07: 6am (6am-7am),73.66666667,August,20.0,8.0,3.0,6.0,20836,63.5025,63.735,60.4425,66.985,1009.5,89.0,0.0,11.7775,0.0
1020,4: Thursday (Th-Th),00: All Day (12am-12am),19.91666667,August,20.0,8.0,4.0,-1.0,2084-1,65.77083333,65.19677083,61.925625,69.70395833,1013.364583,66.30208333,0.25,8.6215625,0.0
1021,4: Thursday (Th-Th),05: 4am (4am-5am),14.66666667,August,20.0,8.0,4.0,4.0,20844,61.655,61.355000000000004,57.974999999999994,65.9925,1013.25,81.5,0.0,8.379999999999999,0.0
1022,4: Thursday (Th-Th),11: 10am (10am-11am),16.33333333,August,20.0,8.0,4.0,10.0,208410,56.887499999999996,56.13,51.622499999999995,62.3025,1014.25,82.0,0.0,7.602499999999999,0.0
1023,4: Thursday (Th-Th),12: 11am (11am-12noon),8.433333333,August,20.0,8.0,4.0,11.0,208411,59.900000000000006,59.19499999999999,55.582499999999996,64.2775,1014.0,76.75,0.0,9.2425,0.0
1024,4: Thursday (Th-Th),13: 12pm (12noon-1pm),29.68333333,August,20.0,8.0,4.0,12.0,208412,63.644999999999996,62.9825,60.075,66.56,1014.75,69.75,0.0,8.7525,0.0
1025,4: Thursday (Th-Th),14: 1pm (1pm-2pm),30.21666667,August,20.0,8.0,4.0,13.0,208413,65.965,65.2,63.557500000000005,68.4325,1014.75,62.5,0.0,10.335,0.0
1026,4: Thursday (Th-Th),15: 2pm (2pm-3pm),8.483333333,August,20.0,8.0,4.0,14.0,208414,69.25999999999999,68.3375,66.4675,72.4575,1014.75,53.75,0.0,11.75,0.0
1027,4: Thursday (Th-Th),16: 3pm (3pm-4pm),57.33333333,August,20.0,8.0,4.0,15.0,208415,70.935,70.305,67.63,74.215,1014.0,50.5,0.0,11.51,0.0
1028,4: Thursday (Th-Th),17: 4pm (4pm-5pm),26.9,August,20.0,8.0,4.0,16.0,208416,72.67500000000001,71.94,69.58,76.06,1013.5,46.5,0.0,9.9975,0.0
1029,4: Thursday (Th-Th),18: 5pm (5pm-6pm),8.2,August,20.0,8.0,4.0,17.0,208417,73.6275,72.7925,70.43499999999999,76.6625,1013.25,44.5,0.0,10.51,0.0
